frame,new_id,prev_id,iou
410,30113,30041,0.933
410,30114,30042,0.868
410,30115,30043,0.875
410,30116,30044,0.966
410,30117,30045,0.893
410,30118,30046,0.939
410,30119,30047,0.945
410,30120,30048,0.905
410,30121,30049,0.948
410,30122,30050,0.944
410,30123,30051,0.852
410,30124,30052,0.961
410,30125,30053,0.925
410,30126,30054,0.801
410,30127,30055,0.918
410,30128,30056,0.903
410,30129,30057,0.97
410,30130,30058,0.964
410,30131,30059,0.899
410,30132,30060,0.888
410,30133,30061,0.948
410,30134,30062,0.816
410,30135,30063,0.903
410,30136,30064,0.909
410,30137,30065,0.904
410,30138,30066,0.891
410,30139,30067,0.901
410,30140,30068,0.894
410,30141,30069,0.899
410,30142,30070,0.814
410,30143,30071,0.886
410,30144,30072,0.918
410,30145,30073,0.886
410,30146,30074,0.912
410,30147,30075,0.916
410,30148,30076,0.823
410,30149,30077,0.949
410,30150,30078,0.949
410,30151,30079,0.881
410,30152,30080,0.893
410,30153,30081,0.881
410,30154,30082,0.912
410,30155,30083,0.886
410,30156,30084,0.877
410,30158,30085,0.923
411,30159,30086,0.988
411,30160,30087,0.927
411,30161,30088,0.969
411,30162,30089,0.911
411,30163,30090,0.967
411,30164,30091,0.962
411,30165,30092,0.952
411,30166,30093,0.947
411,30167,30094,0.928
411,30168,30095,0.894
411,30169,30096,0.898
411,30170,30097,0.91
411,30171,30098,0.879
411,30172,30099,0.915
411,30173,30100,0.909
411,30174,30101,0.909
411,30175,30102,0.93
411,30176,30103,0.912
411,30177,30104,0.956
411,30178,30105,0.917
411,30179,30106,0.914
411,30180,30107,0.915
411,30181,30108,0.937
411,30182,30109,0.918
411,30183,30110,0.902
411,30184,30111,0.71
411,30185,30112,0.959
411,30186,30113,0.936
411,30187,30114,0.869
411,30188,30115,0.908
411,30189,30116,0.968
411,30190,30117,0.894
411,30191,30118,0.94
411,30192,30119,0.946
411,30193,30120,0.902
411,30194,30121,0.95
411,30195,30122,0.945
411,30196,30123,0.855
411,30197,30124,0.963
411,30198,30125,0.924
411,30199,30126,0.752
411,30200,30127,0.962
411,30201,30128,0.902
411,30202,30129,0.97
411,30203,30130,0.963
411,30204,30131,0.899
411,30205,30132,0.887
411,30206,30133,0.946
411,30207,30134,0.815
411,30208,30135,0.91
411,30209,30136,0.912
411,30210,30137,0.951
411,30211,30138,0.885
411,30212,30139,0.901
411,30213,30140,0.88
411,30214,30141,0.905
411,30215,30142,0.767
411,30216,30143,0.88
411,30217,30144,0.901
411,30218,30145,0.889
411,30219,30146,0.822
411,30220,30147,0.914
411,30221,30148,0.772
411,30222,30149,0.906
411,30223,30151,0.881
411,30224,30152,0.898
411,30225,30153,0.871
411,30226,30154,0.924
411,30227,30155,0.884
411,30228,30156,0.877
411,30229,30157,0.919
411,30230,30158,0.888
412,30233,30159,0.988
412,30234,30160,0.925
412,30235,30161,0.969
412,30236,30162,0.912
412,30237,30163,0.967
412,30238,30164,0.961
412,30239,30165,0.952
412,30240,30166,0.945
412,30241,30167,0.928
412,30242,30168,0.897
412,30243,30169,0.937
412,30244,30170,0.904
412,30245,30171,0.911
412,30246,30172,0.892
412,30247,30173,0.91
412,30248,30174,0.913
412,30249,30175,0.927
412,30250,30176,0.913
412,30251,30177,0.955
412,30252,30178,0.918
412,30253,30179,0.913
412,30254,30180,0.919
412,30255,30181,0.933
412,30256,30182,0.919
412,30257,30183,0.901
412,30258,30184,0.758
412,30259,30185,0.957
412,30260,30186,0.935
412,30261,30187,0.874
412,30262,30188,0.912
412,30263,30189,0.969
412,30264,30190,0.857
412,30265,30191,0.941
412,30266,30192,0.913
412,30267,30193,0.901
412,30268,30194,0.951
412,30269,30195,0.945
412,30270,30196,0.857
412,30271,30197,0.963
412,30272,30198,0.923
412,30273,30199,0.828
412,30274,30200,0.957
412,30275,30201,0.902
412,30276,30202,0.97
412,30277,30203,0.966
412,30278,30204,0.899
412,30279,30205,0.886
412,30280,30206,0.944
412,30281,30207,0.814
412,30282,30208,0.875
412,30283,30209,0.913
412,30284,30210,0.91
412,30285,30211,0.88
412,30286,30212,0.899
412,30287,30213,0.884
412,30288,30214,0.959
412,30289,30215,0.835
412,30290,30216,0.869
412,30291,30217,0.91
412,30292,30218,0.886
412,30293,30219,0.883
412,30294,30220,0.914
412,30295,30221,0.705
412,30296,30222,0.907
412,30297,30223,0.882
412,30298,30224,0.915
412,30299,30225,0.96
412,30300,30227,0.859
412,30301,30228,0.875
412,30302,30229,0.869
412,30303,30230,0.838
412,30304,30231,0.822
412,30305,30232,0.907
413,30306,30233,0.988
413,30307,30234,0.925
413,30308,30235,0.968
413,30309,30236,0.912
413,30310,30237,0.966
413,30311,30238,0.961
413,30312,30239,0.952
413,30313,30240,0.944
413,30314,30241,0.928
413,30315,30242,0.899
413,30316,30243,0.938
413,30317,30244,0.9
413,30318,30245,0.899
413,30319,30246,0.926
413,30320,30247,0.911
413,30321,30248,0.917
413,30322,30249,0.929
413,30323,30250,0.913
413,30324,30251,0.954
413,30325,30252,0.918
413,30326,30253,0.913
413,30327,30254,0.918
413,30328,30255,0.964
413,30329,30256,0.919
413,30330,30257,0.878
413,30331,30258,0.839
413,30332,30259,0.962
413,30333,30260,0.93
413,30334,30261,0.876
413,30335,30262,0.925
413,30336,30263,0.971
413,30337,30264,0.857
413,30338,30265,0.941
413,30339,30266,0.914
413,30340,30267,0.9
413,30341,30268,0.946
413,30342,30269,0.935
413,30343,30270,0.856
413,30344,30271,0.964
413,30345,30272,0.924
413,30346,30273,0.818
413,30347,30274,0.963
413,30348,30275,0.9
413,30349,30276,0.97
413,30350,30277,0.959
413,30351,30278,0.899
413,30352,30279,0.886
413,30353,30280,0.941
413,30354,30281,0.812
413,30355,30282,0.866
413,30356,30283,0.908
413,30357,30284,0.928
413,30358,30285,0.918
413,30359,30286,0.898
413,30360,30287,0.892
413,30361,30288,0.956
413,30362,30289,0.904
413,30363,30290,0.878
413,30364,30291,0.913
413,30365,30292,0.884
413,30366,30293,0.825
413,30367,30294,0.915
413,30368,30295,0.769
413,30369,30296,0.91
413,30370,30297,0.882
413,30371,30298,0.865
413,30372,30299,0.927
413,30373,30300,0.944
413,30374,30301,0.872
413,30375,30302,0.925
413,30376,30303,0.863
413,30377,30304,0.81
413,30378,30305,0.888
414,30381,30306,0.988
414,30382,30307,0.925
414,30383,30308,0.969
414,30384,30309,0.913
414,30385,30310,0.966
414,30386,30311,0.962
414,30387,30312,0.952
414,30388,30313,0.944
414,30389,30314,0.928
414,30390,30315,0.9
414,30391,30316,0.939
414,30392,30317,0.899
414,30393,30318,0.926
414,30394,30319,0.893
414,30395,30320,0.911
414,30396,30321,0.886
414,30397,30322,0.93
414,30398,30323,0.914
414,30399,30324,0.954
414,30400,30325,0.919
414,30401,30326,0.914
414,30402,30327,0.918
414,30403,30328,0.935
414,30404,30329,0.919
414,30405,30330,0.88
414,30406,30331,0.812
414,30407,30332,0.962
414,30408,30333,0.929
414,30409,30334,0.878
414,30410,30335,0.916
414,30411,30336,0.972
414,30412,30337,0.857
414,30413,30338,0.942
414,30414,30339,0.914
414,30415,30340,0.9
414,30416,30341,0.915
414,30417,30342,0.931
414,30418,30343,0.857
414,30419,30344,0.965
414,30420,30345,0.925
414,30421,30346,0.885
414,30422,30347,0.965
414,30423,30348,0.9
414,30424,30349,0.971
414,30425,30350,0.896
414,30426,30351,0.899
414,30427,30352,0.886
414,30428,30353,0.94
414,30429,30354,0.812
414,30430,30355,0.863
414,30431,30356,0.863
414,30432,30357,0.938
414,30433,30358,0.918
414,30434,30359,0.897
414,30435,30360,0.894
414,30436,30361,0.901
414,30437,30362,0.918
414,30438,30363,0.867
414,30439,30364,0.918
414,30440,30365,0.884
414,30441,30366,0.876
414,30442,30367,0.916
414,30443,30368,0.838
414,30444,30369,0.912
414,30445,30370,0.883
414,30446,30371,0.868
414,30447,30372,0.891
414,30448,30373,0.944
414,30449,30374,0.872
414,30450,30375,0.836
414,30451,30376,0.949
414,30452,30377,0.902
414,30453,30378,0.893
414,30454,30379,0.909
414,30455,30380,0.912
415,30456,30381,0.987
415,30457,30382,0.92
415,30458,30383,0.968
415,30459,30384,0.913
415,30460,30385,0.966
415,30461,30386,0.96
415,30462,30387,0.953
415,30463,30388,0.942
415,30464,30389,0.928
415,30465,30390,0.904
415,30466,30391,0.939
415,30467,30392,0.894
415,30468,30393,0.925
415,30469,30394,0.889
415,30470,30395,0.91
415,30471,30396,0.883
415,30472,30397,0.929
415,30473,30398,0.914
415,30474,30399,0.954
415,30475,30400,0.915
415,30476,30401,0.913
415,30477,30402,0.925
415,30478,30403,0.934
415,30479,30404,0.919
415,30480,30405,0.871
415,30481,30406,0.891
415,30482,30407,0.931
415,30483,30408,0.923
415,30484,30409,0.88
415,30485,30410,0.887
415,30486,30411,0.975
415,30487,30412,0.856
415,30488,30413,0.943
415,30489,30414,0.914
415,30490,30415,0.901
415,30491,30416,0.914
415,30492,30417,0.94
415,30493,30418,0.856
415,30494,30419,0.964
415,30495,30420,0.924
415,30496,30421,0.871
415,30497,30422,0.921
415,30498,30423,0.899
415,30499,30424,0.97
415,30500,30425,0.892
415,30501,30426,0.898
415,30502,30427,0.883
415,30503,30428,0.933
415,30504,30429,0.807
415,30505,30430,0.905
415,30506,30431,0.863
415,30507,30432,0.944
415,30508,30433,0.916
415,30509,30434,0.898
415,30510,30435,0.903
415,30511,30436,0.899
415,30512,30437,0.91
415,30513,30438,0.882
415,30514,30439,0.918
415,30515,30440,0.883
415,30516,30441,0.817
415,30517,30442,0.915
415,30518,30443,0.848
415,30519,30444,0.91
415,30520,30445,0.881
415,30521,30446,0.833
415,30522,30447,0.873
415,30523,30448,0.951
415,30524,30449,0.87
415,30525,30450,0.784
415,30526,30451,0.919
415,30527,30452,0.892
415,30528,30453,0.831
415,30529,30454,0.879
416,30531,30456,0.987
416,30532,30457,0.917
416,30533,30458,0.967
416,30534,30459,0.905
416,30535,30460,0.965
416,30536,30461,0.959
416,30537,30462,0.951
416,30538,30463,0.942
416,30539,30464,0.927
416,30540,30465,0.905
416,30541,30466,0.937
416,30542,30467,0.934
416,30543,30468,0.967
416,30544,30469,0.892
416,30545,30470,0.91
416,30546,30471,0.88
416,30547,30472,0.888
416,30548,30473,0.914
416,30549,30474,0.949
416,30550,30475,0.914
416,30551,30476,0.912
416,30552,30477,0.935
416,30553,30478,0.932
416,30554,30479,0.919
416,30555,30480,0.869
416,30556,30481,0.839
416,30557,30482,0.928
416,30558,30483,0.923
416,30559,30484,0.879
416,30560,30485,0.874
416,30561,30486,0.976
416,30562,30487,0.857
416,30563,30488,0.943
416,30564,30489,0.915
416,30565,30490,0.903
416,30566,30491,0.912
416,30567,30492,0.901
416,30568,30493,0.861
416,30569,30494,0.963
416,30570,30495,0.922
416,30571,30496,0.696
416,30572,30497,0.918
416,30573,30498,0.898
416,30574,30499,0.972
416,30575,30500,0.89
416,30576,30501,0.901
416,30577,30502,0.884
416,30578,30503,0.932
416,30579,30504,0.805
416,30580,30505,0.867
416,30581,30506,0.862
416,30582,30507,0.943
416,30583,30508,0.918
416,30584,30509,0.897
416,30585,30510,0.9
416,30586,30511,0.899
416,30587,30512,0.841
416,30588,30513,0.886
416,30589,30514,0.932
416,30590,30515,0.884
416,30591,30516,0.752
416,30592,30517,0.916
416,30593,30518,0.877
416,30594,30519,0.909
416,30595,30520,0.88
416,30596,30521,0.866
416,30597,30522,0.861
416,30598,30523,0.942
416,30599,30524,0.868
416,30600,30525,0.83
416,30601,30526,0.898
416,30602,30527,0.791
416,30603,30528,0.839
416,30604,30529,0.971
416,30605,30530,0.911
417,30606,30531,0.987
417,30607,30532,0.944
417,30608,30533,0.966
417,30609,30534,0.921
417,30610,30535,0.965
417,30611,30536,0.958
417,30612,30537,0.952
417,30613,30538,0.94
417,30614,30539,0.927
417,30615,30540,0.906
417,30616,30541,0.935
417,30617,30542,0.933
417,30618,30543,0.947
417,30619,30544,0.892
417,30620,30545,0.911
417,30621,30546,0.87
417,30622,30547,0.888
417,30623,30548,0.917
417,30624,30549,0.942
417,30625,30550,0.914
417,30626,30551,0.913
417,30627,30552,0.905
417,30628,30553,0.932
417,30629,30554,0.92
417,30630,30555,0.869
417,30631,30556,0.861
417,30632,30557,0.924
417,30633,30558,0.912
417,30634,30559,0.879
417,30635,30560,0.836
417,30636,30561,0.977
417,30637,30562,0.859
417,30638,30563,0.945
417,30639,30564,0.916
417,30640,30565,0.903
417,30641,30566,0.91
417,30642,30567,0.899
417,30643,30568,0.911
417,30644,30569,0.964
417,30645,30570,0.922
417,30646,30571,0.633
417,30647,30572,0.959
417,30648,30573,0.901
417,30649,30574,0.974
417,30650,30575,0.952
417,30651,30576,0.903
417,30652,30577,0.885
417,30653,30578,0.931
417,30654,30579,0.808
417,30655,30580,0.863
417,30656,30581,0.86
417,30657,30582,0.895
417,30658,30583,0.922
417,30659,30584,0.897
417,30660,30585,0.88
417,30661,30586,0.956
417,30662,30587,0.858
417,30663,30588,0.907
417,30664,30589,0.931
417,30665,30590,0.885
417,30666,30591,0.771
417,30667,30592,0.915
417,30668,30593,0.872
417,30669,30594,0.909
417,30670,30595,0.881
417,30671,30596,0.87
417,30672,30597,0.94
417,30673,30598,0.928
417,30674,30599,0.865
417,30675,30600,0.85
417,30676,30601,0.859
417,30677,30602,0.839
417,30678,30603,0.912
417,30679,30604,0.833
417,30680,30605,0.925
418,30682,30606,0.988
418,30683,30607,0.944
418,30684,30608,0.967
418,30685,30609,0.909
418,30686,30610,0.967
418,30687,30611,0.955
418,30688,30612,0.952
418,30689,30613,0.94
418,30690,30614,0.926
418,30691,30615,0.906
418,30692,30616,0.898
418,30693,30617,0.914
418,30694,30618,0.902
418,30695,30619,0.885
418,30696,30620,0.911
418,30697,30621,0.867
418,30698,30622,0.889
418,30699,30623,0.916
418,30700,30624,0.939
418,30701,30625,0.915
418,30702,30626,0.913
418,30703,30627,0.9
418,30704,30628,0.964
418,30705,30629,0.921
418,30706,30630,0.889
418,30707,30631,0.879
418,30708,30632,0.923
418,30709,30633,0.911
418,30710,30634,0.88
418,30711,30635,0.874
418,30712,30636,0.977
418,30713,30637,0.866
418,30714,30638,0.943
418,30715,30639,0.915
418,30716,30640,0.904
418,30717,30641,0.909
418,30718,30642,0.895
418,30719,30643,0.864
418,30720,30644,0.93
418,30721,30645,0.923
418,30722,30647,0.958
418,30723,30648,0.898
418,30724,30649,0.975
418,30725,30650,0.951
418,30726,30651,0.903
418,30727,30652,0.816
418,30728,30653,0.938
418,30729,30654,0.806
418,30730,30655,0.86
418,30731,30656,0.89
418,30732,30657,0.902
418,30733,30658,0.924
418,30734,30659,0.9
418,30735,30660,0.884
418,30736,30661,0.958
418,30737,30662,0.859
418,30738,30663,0.925
418,30739,30664,0.931
418,30740,30665,0.885
418,30741,30666,0.769
418,30742,30667,0.915
418,30743,30668,0.887
418,30744,30669,0.91
418,30745,30670,0.883
418,30746,30671,0.871
418,30747,30672,0.973
418,30748,30673,0.912
418,30749,30674,0.864
418,30750,30675,0.817
418,30751,30676,0.836
418,30752,30678,0.915
418,30753,30679,0.847
418,30754,30681,0.777
419,30755,30682,0.988
419,30756,30683,0.943
419,30757,30684,0.968
419,30758,30685,0.903
419,30759,30686,0.967
419,30760,30687,0.954
419,30761,30688,0.953
419,30762,30689,0.938
419,30763,30690,0.925
419,30764,30691,0.906
419,30765,30692,0.896
419,30766,30693,0.93
419,30767,30694,0.916
419,30768,30695,0.891
419,30769,30696,0.912
419,30770,30697,0.903
419,30771,30698,0.89
419,30772,30699,0.918
419,30773,30700,0.975
419,30774,30701,0.918
419,30775,30702,0.913
419,30776,30703,0.933
419,30777,30704,0.965
419,30778,30705,0.921
419,30779,30706,0.913
419,30780,30707,0.882
419,30781,30708,0.921
419,30782,30709,0.902
419,30783,30710,0.877
419,30784,30711,0.902
419,30785,30712,0.976
419,30786,30713,0.869
419,30787,30714,0.942
419,30788,30715,0.915
419,30789,30716,0.903
419,30790,30717,0.908
419,30791,30718,0.891
419,30792,30719,0.912
419,30793,30720,0.928
419,30794,30721,0.924
419,30795,30722,0.957
419,30796,30723,0.895
419,30797,30724,0.979
419,30798,30725,0.896
419,30799,30726,0.901
419,30800,30727,0.817
419,30801,30728,0.94
419,30802,30729,0.803
419,30803,30730,0.897
419,30804,30731,0.892
419,30805,30732,0.832
419,30806,30733,0.925
419,30807,30734,0.903
419,30808,30735,0.888
419,30809,30736,0.957
419,30810,30737,0.815
419,30811,30738,0.908
419,30812,30739,0.931
419,30813,30740,0.882
419,30814,30741,0.766
419,30815,30742,0.913
419,30816,30743,0.88
419,30817,30744,0.918
419,30818,30745,0.889
419,30819,30746,0.862
419,30820,30747,0.943
419,30821,30748,0.905
419,30822,30749,0.907
419,30823,30750,0.884
419,30824,30751,0.88
419,30825,30752,0.927
419,30826,30753,0.773
419,30827,30754,0.742
420,30829,30755,0.978
420,30830,30756,0.944
420,30831,30757,0.969
420,30832,30758,0.923
420,30833,30759,0.968
420,30834,30760,0.954
420,30835,30761,0.954
420,30836,30762,0.94
420,30837,30763,0.926
420,30838,30764,0.905
420,30839,30765,0.896
420,30840,30766,0.949
420,30841,30767,0.914
420,30842,30768,0.951
420,30843,30769,0.911
420,30844,30770,0.904
420,30845,30771,0.891
420,30846,30772,0.919
420,30847,30773,0.977
420,30848,30774,0.918
420,30849,30775,0.914
420,30850,30776,0.889
420,30851,30777,0.961
420,30852,30778,0.921
420,30853,30779,0.912
420,30854,30780,0.917
420,30855,30781,0.923
420,30856,30782,0.901
420,30857,30783,0.877
420,30858,30784,0.887
420,30859,30785,0.939
420,30860,30786,0.911
420,30861,30787,0.943
420,30862,30788,0.916
420,30863,30789,0.905
420,30864,30790,0.908
420,30865,30791,0.926
420,30866,30792,0.866
420,30867,30793,0.925
420,30868,30794,0.926
420,30869,30795,0.957
420,30870,30796,0.897
420,30871,30797,0.981
420,30872,30798,0.895
420,30873,30799,0.9
420,30874,30800,0.885
420,30875,30801,0.941
420,30876,30802,0.804
420,30877,30803,0.898
420,30878,30804,0.892
420,30879,30805,0.876
420,30880,30806,0.925
420,30881,30807,0.905
420,30882,30808,0.894
420,30883,30809,0.958
420,30884,30810,0.862
420,30885,30811,0.904
420,30886,30812,0.933
420,30887,30813,0.88
420,30888,30814,0.865
420,30889,30815,0.911
420,30890,30816,0.863
420,30891,30817,0.918
420,30892,30818,0.896
420,30893,30819,0.856
420,30894,30820,0.906
420,30895,30821,0.905
420,30896,30822,0.907
420,30897,30823,0.898
420,30898,30824,0.905
420,30899,30825,0.932
420,30900,30826,0.915
420,30901,30827,0.847
420,30902,30828,0.93
421,30903,30829,0.976
421,30904,30830,0.941
421,30905,30831,0.967
421,30906,30832,0.889
421,30907,30833,0.968
421,30908,30834,0.964
421,30909,30835,0.952
421,30910,30836,0.94
421,30911,30837,0.923
421,30912,30838,0.9
421,30913,30839,0.891
421,30914,30840,0.955
421,30915,30841,0.913
421,30916,30842,0.912
421,30917,30843,0.915
421,30918,30844,0.926
421,30919,30845,0.89
421,30920,30846,0.913
421,30921,30847,0.978
421,30922,30848,0.909
421,30923,30849,0.915
421,30924,30850,0.886
421,30925,30851,0.944
421,30926,30852,0.922
421,30927,30853,0.904
421,30928,30854,0.901
421,30929,30855,0.949
421,30930,30856,0.908
421,30931,30857,0.868
421,30932,30858,0.9
421,30933,30859,0.941
421,30934,30860,0.867
421,30935,30861,0.946
421,30936,30862,0.917
421,30937,30863,0.909
421,30938,30864,0.898
421,30939,30865,0.925
421,30940,30866,0.867
421,30941,30867,0.923
421,30942,30868,0.924
421,30943,30869,0.951
421,30944,30870,0.903
421,30945,30871,0.974
421,30946,30872,0.889
421,30947,30873,0.893
421,30948,30874,0.881
421,30949,30875,0.904
421,30950,30876,0.8
421,30951,30877,0.898
421,30952,30878,0.895
421,30953,30879,0.804
421,30954,30880,0.938
421,30955,30881,0.903
421,30956,30882,0.901
421,30957,30883,0.924
421,30958,30884,0.83
421,30959,30885,0.889
421,30960,30886,0.931
421,30961,30887,0.876
421,30962,30888,0.854
421,30963,30889,0.932
421,30964,30890,0.857
421,30965,30891,0.906
421,30966,30892,0.899
421,30967,30893,0.853
421,30968,30894,0.944
421,30969,30895,0.904
421,30970,30896,0.852
421,30971,30897,0.834
421,30972,30898,0.923
421,30973,30899,0.945
421,30974,30901,0.714
421,30975,30902,0.947
422,30976,30903,0.976
422,30977,30904,0.961
422,30978,30905,0.968
422,30979,30906,0.908
422,30980,30907,0.967
422,30981,30908,0.962
422,30982,30909,0.951
422,30983,30910,0.941
422,30984,30911,0.921
422,30985,30912,0.893
422,30986,30913,0.925
422,30987,30914,0.902
422,30988,30915,0.919
422,30989,30916,0.931
422,30990,30917,0.916
422,30991,30918,0.905
422,30992,30919,0.892
422,30993,30920,0.882
422,30994,30921,0.964
422,30995,30922,0.904
422,30996,30923,0.914
422,30997,30924,0.876
422,30998,30925,0.946
422,30999,30926,0.922
422,31000,30927,0.923
422,31001,30928,0.889
422,31002,30929,0.914
422,31003,30930,0.912
422,31004,30931,0.868
422,31005,30932,0.872
422,31006,30933,0.941
422,31007,30934,0.868
422,31008,30935,0.946
422,31009,30936,0.917
422,31010,30937,0.91
422,31011,30938,0.939
422,31012,30939,0.968
422,31013,30940,0.866
422,31014,30941,0.956
422,31015,30942,0.922
422,31016,30943,0.949
422,31017,30944,0.904
422,31018,30945,0.972
422,31019,30946,0.889
422,31020,30947,0.89
422,31021,30948,0.823
422,31022,30949,0.895
422,31023,30950,0.794
422,31024,30951,0.9
422,31025,30952,0.895
422,31026,30953,0.865
422,31027,30954,0.94
422,31028,30955,0.902
422,31029,30956,0.914
422,31030,30957,0.886
422,31031,30958,0.785
422,31032,30959,0.869
422,31033,30960,0.936
422,31034,30961,0.88
422,31035,30962,0.792
422,31036,30963,0.936
422,31037,30964,0.727
422,31038,30965,0.901
422,31039,30966,0.9
422,31040,30967,0.902
422,31041,30968,0.893
422,31042,30969,0.903
422,31043,30970,0.862
422,31044,30971,0.829
422,31045,30972,0.927
422,31046,30973,0.95
422,31047,30974,0.723
422,31048,30975,0.917
423,31051,30976,0.977
423,31052,30977,0.963
423,31053,30978,0.968
423,31054,30979,0.921
423,31055,30980,0.968
423,31056,30981,0.974
423,31057,30982,0.951
423,31058,30983,0.942
423,31059,30984,0.921
423,31060,30985,0.89
423,31061,30986,0.926
423,31062,30987,0.904
423,31063,30988,0.924
423,31064,30989,0.916
423,31065,30990,0.916
423,31066,30991,0.907
423,31067,30992,0.894
423,31068,30993,0.92
423,31069,30994,0.955
423,31070,30995,0.901
423,31071,30996,0.915
423,31072,30997,0.904
423,31073,30998,0.948
423,31074,30999,0.922
423,31075,31000,0.906
423,31076,31001,0.887
423,31077,31002,0.915
423,31078,31003,0.92
423,31079,31004,0.859
423,31080,31005,0.903
423,31081,31006,0.941
423,31082,31007,0.868
423,31083,31008,0.947
423,31084,31009,0.917
423,31085,31010,0.912
423,31086,31011,0.938
423,31087,31012,0.968
423,31088,31013,0.866
423,31089,31014,0.924
423,31090,31015,0.921
423,31091,31016,0.95
423,31092,31017,0.906
423,31093,31018,0.972
423,31094,31019,0.95
423,31095,31020,0.89
423,31096,31021,0.826
423,31097,31022,0.891
423,31098,31023,0.794
423,31099,31024,0.9
423,31100,31025,0.896
423,31101,31026,0.858
423,31102,31027,0.941
423,31103,31028,0.902
423,31104,31029,0.885
423,31105,31030,0.887
423,31106,31031,0.826
423,31107,31032,0.927
423,31108,31033,0.94
423,31109,31034,0.881
423,31110,31035,0.821
423,31111,31036,0.894
423,31112,31037,0.759
423,31113,31038,0.899
423,31114,31039,0.9
423,31115,31040,0.898
423,31116,31041,0.933
423,31117,31042,0.874
423,31118,31043,0.871
423,31119,31044,0.839
423,31120,31045,0.918
423,31121,31046,0.955
423,31122,31047,0.574
423,31123,31048,0.913
423,31124,31049,0.881
423,31125,31050,0.915
424,31126,31051,0.978
424,31127,31052,0.963
424,31128,31053,0.968
424,31129,31054,0.907
424,31130,31055,0.968
424,31131,31056,0.974
424,31132,31057,0.951
424,31133,31058,0.942
424,31134,31059,0.921
424,31135,31060,0.887
424,31136,31061,0.921
424,31137,31062,0.901
424,31138,31063,0.926
424,31139,31064,0.921
424,31140,31065,0.927
424,31141,31066,0.925
424,31142,31067,0.895
424,31143,31068,0.922
424,31144,31069,0.958
424,31145,31070,0.901
424,31146,31071,0.916
424,31147,31072,0.854
424,31148,31073,0.95
424,31149,31074,0.922
424,31150,31075,0.918
424,31151,31076,0.891
424,31152,31077,0.916
424,31153,31078,0.927
424,31154,31079,0.902
424,31155,31080,0.888
424,31156,31081,0.941
424,31157,31082,0.868
424,31158,31083,0.947
424,31159,31084,0.917
424,31160,31085,0.914
424,31161,31086,0.938
424,31162,31087,0.968
424,31163,31088,0.866
424,31164,31089,0.924
424,31165,31090,0.922
424,31166,31091,0.95
424,31167,31092,0.908
424,31168,31093,0.972
424,31169,31094,0.951
424,31170,31095,0.891
424,31171,31096,0.829
424,31172,31097,0.888
424,31173,31098,0.795
424,31174,31099,0.896
424,31175,31100,0.896
424,31176,31101,0.884
424,31177,31102,0.941
424,31178,31103,0.902
424,31179,31104,0.901
424,31180,31105,0.889
424,31181,31106,0.915
424,31182,31107,0.893
424,31183,31108,0.941
424,31184,31109,0.881
424,31185,31110,0.805
424,31186,31111,0.894
424,31187,31112,0.739
424,31188,31113,0.942
424,31189,31114,0.902
424,31190,31115,0.897
424,31191,31116,0.93
424,31192,31117,0.889
424,31193,31118,0.876
424,31194,31119,0.856
424,31195,31120,0.793
424,31196,31121,0.959
424,31197,31122,0.603
424,31198,31123,0.929
424,31199,31124,0.916
424,31200,31125,0.9
425,31201,31126,0.979
425,31202,31127,0.964
425,31203,31128,0.969
425,31204,31129,0.919
425,31205,31130,0.967
425,31206,31131,0.974
425,31207,31132,0.952
425,31208,31133,0.907
425,31209,31134,0.923
425,31210,31135,0.886
425,31211,31136,0.887
425,31212,31137,0.877
425,31213,31138,0.908
425,31214,31139,0.922
425,31215,31140,0.942
425,31216,31141,0.899
425,31217,31142,0.896
425,31218,31143,0.921
425,31219,31144,0.959
425,31220,31145,0.9
425,31221,31146,0.917
425,31222,31147,0.868
425,31223,31148,0.95
425,31224,31149,0.922
425,31225,31150,0.94
425,31226,31151,0.901
425,31227,31152,0.922
425,31228,31153,0.929
425,31229,31154,0.94
425,31230,31155,0.879
425,31231,31156,0.944
425,31232,31157,0.872
425,31233,31158,0.946
425,31234,31159,0.917
425,31235,31160,0.916
425,31236,31161,0.94
425,31237,31162,0.972
425,31238,31163,0.867
425,31239,31164,0.926
425,31240,31165,0.921
425,31241,31166,0.949
425,31242,31167,0.91
425,31243,31168,0.974
425,31244,31169,0.951
425,31245,31170,0.883
425,31246,31171,0.833
425,31247,31172,0.887
425,31248,31173,0.796
425,31249,31174,0.886
425,31250,31175,0.899
425,31251,31176,0.874
425,31252,31177,0.941
425,31253,31178,0.901
425,31254,31179,0.912
425,31255,31180,0.889
425,31256,31181,0.888
425,31257,31182,0.877
425,31258,31183,0.935
425,31259,31184,0.882
425,31260,31185,0.803
425,31261,31186,0.893
425,31262,31187,0.716
425,31263,31188,0.941
425,31264,31189,0.904
425,31265,31190,0.89
425,31266,31191,0.931
425,31267,31192,0.903
425,31268,31193,0.884
425,31269,31194,0.891
425,31270,31195,0.811
425,31271,31196,0.905
425,31272,31197,0.663
425,31273,31198,0.941
425,31274,31200,0.97
426,31275,31201,0.979
426,31276,31202,0.965
426,31277,31203,0.969
426,31278,31204,0.921
426,31279,31205,0.968
426,31280,31206,0.974
426,31281,31207,0.953
426,31282,31208,0.908
426,31283,31209,0.9
426,31284,31210,0.887
426,31285,31211,0.924
426,31286,31212,0.88
426,31287,31213,0.907
